Product,ProductId,SkuId,SkuTitle,Segment,Currency,ListPrice,Msrp,Effective Date,Regions
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,SN
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,SO
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,SR
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,SS
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,ST
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,SV
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,SX
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,SZ
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,TC
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,TD
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,TG
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,TH
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,TJ
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,TL
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,TM
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,TN
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,TR
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,TT
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,TZ
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,UA
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,UG
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,UM
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,US
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,949.45,1117,17/03/2021,UY
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,UZ
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,VC
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,949.45,1117,17/03/2021,VE
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,VG
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,VI
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,VN
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,YE
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,YT
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,ZA
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,ZM
Windows Server 2019 Standard,DG7GMGF0DVT9,000D,Windows Server 2019 Standard - 16 Core License Pack,Commercial,USD,826.20,972,17/03/2021,ZW
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,AE
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,AF
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,AG
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,AI
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,AL
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,AM
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,AO
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,AQ
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,119.85,141,17/03/2021,AR
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,AW
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,AZ
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,BA
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,BB
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,BD
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,BF
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,BH
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,BI
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,BJ
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,BL
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,BM
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,BN
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,BO
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,BQ
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,119.85,141,17/03/2021,BR
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,BS
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,BT
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,BW
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,BY
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,BZ
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,CD
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,CF
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,CG
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,CI
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,119.85,141,17/03/2021,CL
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,CM
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,119.85,141,17/03/2021,CO
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,CR
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,CV
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,CW
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,DJ
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,DM
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,DO
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,DZ
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,EC
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,EG
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,ER
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,ET
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,FK
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,GA
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,GD
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,GE
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,GF
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,GH
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,GM
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,GN
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,GP
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,GQ
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,GS
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,GT
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,GW
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,GY
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,HK
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,HN
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,HT
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,ID
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,IL
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,IO
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,IQ
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,JM
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,JO
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,KE
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,KG
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,KH
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,KM
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,KN
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,KW
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,KY
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,KZ
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,LA
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,LB
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,LC
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,LK
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,LR
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,LS
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,LY
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,MA
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,MD
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,ME
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,MF
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,MG
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,MK
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,ML
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,MM
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,MN
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,MO
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,MQ
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,MR
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,MS
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,MU
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,MV
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,MW
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,119.85,141,17/03/2021,MX
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,MY
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,MZ
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,NA
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,NC
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,NE
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,NG
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,NI
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,NP
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,OM
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,PA
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,119.85,141,17/03/2021,PE
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,PF
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,PH
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,PK
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,119.85,141,17/03/2021,PR
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,PS
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,PY
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,QA
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,RE
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,RS
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,RW
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,SA
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,SC
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,SG
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,SH
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,SL
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,SN
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,SO
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,SR
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,SS
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,ST
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,SV
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,SX
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,SZ
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,TC
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,TD
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,TG
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,TH
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,TJ
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,TL
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,TM
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,TN
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,TR
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,TT
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,TZ
Windows Server 2019 Standard,DG7GMGF0DVT9,000F,Windows Server 2019 Standard - 2 Core License Pack,Commercial,USD,104.55,123,17/03/2021,UA
